# Tatoeba English short-word priors; generated by generate_short_word_ngrams.py
# previous<TAB>next<TAB>weight or prior<TAB>previous<TAB>next<TAB>weight
your	dog	11
your	job	11
your	new	11
your	own	12
your	way	11
ziri	got	12
ziri	had	12
ziri	has	12
ziri	is	13
ziri	saw	11
ziri	was	13
a	bag	of	12
a	bit	of	12
a	bottle	of	13
a	box	of	12
a	bunch	of	14
a	chance	to	12
a	change	of	12
a	collection	of	13
a	copy	of	12
a	couple	of	14
a	crush	on	13
a	cup	of	14
a	fan	of	13
a	form	of	13
a	friend	of	12
a	gift	for	11
a	glass	of	14
a	group	of	13
a	habit	of	12
a	handful	of	13
a	hole	in	13
a	hurry	to	11
a	kilo	of	12
a	kind	of	12
a	lack	of	13
a	letter	to	11
a	list	of	13
a	little	bit	12
a	look	at	13
a	lot	of	15
a	man	of	11
a	matter	of	14
a	member	of	13
a	mixture	of	13
a	number	of	13
a	pack	of	12
a	pain	in	12
a	pair	of	14
a	part	of	12
a	photo	of	12
a	picture	of	13
a	piece	of	14
a	pile	of	13
a	place	to	12
a	rainy	day	12
a	result	of	12
a	right	to	12
a	sense	of	13
a	series	of	13
a	set	of	12
a	sheet	of	12
a	sigh	of	12
a	sign	of	12
a	sip	of	12
a	slice	of	13
a	solution	to	11
a	source	of	13
a	state	of	12
a	symbol	of	13
a	tendency	to	12
a	ton	of	13
a	type	of	13
a	variety	of	13
a	waste	of	14
a	way	to	13
able	to	do	13
according	to	the	12
accused	me	of	12
adriano	wishes	he	12
advise	you	to	12
advised	him	to	13
agree	with	you	11
algeria	needs	to	14
algeria	wants	to	13
all	going	to	12
all	kinds	of	13
all	of	the	11
all	of	us	12
all	over	the	13
all	sorts	of	13
all	three	of	12
allow	him	to	12
allow	me	to	13
allow	us	to	12
allow	you	to	13
allowed	to	do	12
almost	every	day	13
almost	impossible	to	12
alone	in	the	12
always	easy	to	12
always	try	to	12
always	wanted	to	13
am	going	to	14
am	looking	for	12
an	act	of	12
an	effort	to	12
an	end	to	12
an	example	of	12
an	eye	on	12
an	opportunity	to	12
and	began	to	12
and	left	the	12
and	listen	to	12
and	out	of	12
and	tell	me	12
and	tired	of	13
and	tried	to	12
and	went	to	11
another	cup	of	13
another	glass	of	13
any	attention	to	13
any	kind	of	13
anything	at	all	12
anything	out	of	12
appear	to	be	12
appeared	to	be	12
appears	to	be	12
appreciate	it	if	13
are	a	lot	12
are	able	to	13
are	afraid	of	13
are	apt	to	12
are	capable	of	13
are	easy	to	12
are	full	of	13
are	going	to	14
are	hard	to	12
are	in	the	12
are	likely	to	12
are	looking	for	12
are	lots	of	13
are	on	the	12
are	out	of	12
are	people	who	12
are	plenty	of	12
are	starting	to	12
are	supposed	to	13
are	there	any	12
are	there	in	11
are	trying	to	13
are	unable	to	13
are	waiting	for	12
aren't	allowed	to	12
aren't	going	to	13
aren't	supposed	to	13
argued	with	the	12
around	in	the	11
arrived	at	the	13
as	bad	as	13
as	beautiful	as	13
as	big	as	12
as	busy	as	13
as	early	as	12
as	easy	as	13
as	far	as	13
as	fast	as	14
as	good	as	13
as	hard	as	13
as	if	he	11
as	it	is	11
as	large	as	12
as	long	as	14
as	much	as	13
as	not	to	13
as	often	as	13
as	old	as	13
as	quickly	as	13
as	simple	as	12
as	smart	as	13
as	soon	as	15
as	strong	as	13
as	tall	as	13
as	well	as	13
as	you	can	11
as	young	as	12
asked	her	to	12
asked	him	to	12
asked	me	to	13
asked	not	to	12
asked	us	to	12
asked	you	to	11
asking	you	to	12
asleep	on	the	12
ate	all	the	12
aware	of	the	11
away	by	the	11
away	from	the	12
back	from	the	11
back	in	the	12
back	into	the	12
back	of	the	12
back	to	his	11
back	to	the	13
banging	on	the	12
be	able	to	15
be	afraid	of	12
be	allowed	to	13
be	ashamed	of	13
be	at	the	12
be	aware	of	12
be	better	if	11
be	careful	not	12
be	difficult	to	13
be	easy	to	12
be	fun	to	12
be	glad	to	12
be	happy	to	12
be	hard	to	13
be	interested	in	13
be	kind	to	12
be	late	for	13
be	mindful	of	13
be	nice	to	12
be	on	the	11
be	out	of	12
be	part	of	13
be	possible	to	12
be	prepared	for	12
be	proud	of	13
be	sure	to	12
be	waiting	for	12
be	willing	to	13
be	wise	to	12
be	with	you	12
because	he	was	11
because	it	was	12
because	of	the	13
been	able	to	14
been	asked	to	12
been	dead	for	12
been	here	for	11
been	looking	for	13
been	to	the	11
been	trying	to	13
been	waiting	for	13
been	wanting	to	12
before	going	to	13
before	it's	too	12
beginning	of	the	11
being	able	to	13
benedito	and	his	12
benedito's	restaurant	has	12
benedito's	salad	is	12
benedito's	spa	has	12
best	not	to	13
best	way	to	13
better	if	you	12
better	things	to	13
better	way	to	13
between	the	two	12
between	these	two	12
between	you	and	12
big	fan	of	12
bite	to	eat	12
body	in	the	12
book	on	the	12
books	do	you	13
books	on	the	12
both	of	us	11
bottom	of	the	12
bought	a	new	12
bring	myself	to	12
brother	in	law	12
busy	right	now	13
but	no	one	12
buy	a	new	12
buy	one	of	12
by	far	the	12
by	means	of	13
came	here	to	12
came	into	the	12
came	out	of	13
came	to	the	11
can	count	on	12
can	do	it	11
can	help	you	11
can	it	be	12
can	lead	to	13
can	teach	you	12
can't	afford	to	13
can't	believe	you	11
can't	figure	out	12
can't	seem	to	13
can't	tell	you	12
can't	think	of	12
can't	wait	to	12
care	not	to	12
careful	not	to	14
caught	sight	of	13
cause	of	the	11
center	of	the	12
chance	to	do	12
changed	a	lot	12
children	in	the	12
choice	but	to	14
close	to	the	12
closer	to	the	12
coffee	in	the	12
come	and	see	11
come	to	the	12
come	with	me	12
come	with	us	12
coming	from	the	12
coming	out	of	12
coming	to	the	11
completely	out	of	13
considered	to	be	12
corner	of	the	13
cost	a	lot	12
countries	in	the	12
country	in	the	12
cup	of	tea	12
damage	to	the	12
day	by	day	12
day	do	you	12
day	of	the	12
decided	not	to	14
deeper	into	the	12
did	you	get	12
didn't	go	to	12
didn't	have	to	12
didn't	intend	to	12
didn't	know	you	12
didn't	mean	to	13
didn't	need	to	13
didn't	seem	to	12
didn't	show	up	12
didn't	try	to	12
didn't	want	to	15
died	in	the	11
different	kinds	of	12
different	types	of	13
difficult	for	me	12
difficult	to	do	11
direction	of	the	12
disappeared	into	the	12
do	if	you	11
do	that	by	12
do	that	for	12
do	what	you	12
doesn't	have	to	11
doesn't	listen	to	12
doesn't	need	to	12
doesn't	seem	to	12
doesn't	want	to	14
dog	in	the	12
don't	ask	me	12
don't	be	so	11
don't	forget	to	14
don't	have	any	12
don't	have	to	13
don't	hesitate	to	13
don't	intend	to	13
don't	know	how	12
don't	like	to	11
don't	listen	to	13
don't	make	me	11
don't	need	to	13
don't	plan	to	12
don't	seem	to	13
don't	talk	to	12
don't	tell	me	12
don't	try	to	13
don't	want	to	15
don't	we	go	11
door	to	the	11
down	from	the	11
down	in	the	11
down	next	to	12
down	on	the	12
down	to	the	12
dream	is	to	12
drive	a	car	12
dropped	out	of	12
drove	to	the	12
due	to	the	12
early	in	the	13
earth	did	you	12
edge	of	the	13
eight	in	the	12
else	do	you	12
else	in	the	12
end	of	the	14
enough	food	for	12
enough	money	to	13
enough	time	to	13
even	try	to	12
even	want	to	12
ever	going	to	13
ever	happened	to	12
ever	want	to	12
every	now	and	13
every	other	day	12
everyone	in	the	12
everyone	wants	to	12
exactly	did	you	12
exactly	do	you	13
expect	me	to	13
expect	you	to	12
explain	it	to	12
explain	to	me	12
famous	for	its	12
far	as	the	11
far	is	it	12
father	used	to	13
favorite	kind	of	13
favorite	way	to	13
feel	free	to	13
feel	sorry	for	13
fell	from	the	12
fell	into	the	12
fell	off	the	12
fell	out	of	12
fell	to	the	12
felt	sorry	for	13
figure	it	out	13
figure	this	out	13
find	a	way	11
fire	broke	out	13
first	of	all	12
first	one	to	12
flowers	in	the	12
food	in	the	12
foot	of	the	12
for	half	an	12
for	helping	me	12
for	him	to	12
for	lack	of	13
for	me	to	14
for	someone	to	11
for	us	to	14
for	you	to	13
force	you	to	12
found	in	the	11
from	head	to	12
from	here	to	12
from	now	on	13
from	time	to	14
front	of	the	13
gave	birth	to	13
gave	it	to	12
get	back	to	12
get	involved	in	12
get	on	the	11
get	out	of	14
get	ready	for	11
get	rid	of	14
get	something	to	12
get	tired	of	12
get	to	the	12
get	used	to	14
getting	out	of	13
getting	ready	for	12
getting	ready	to	12
getting	rid	of	12
getting	tired	of	12
getting	used	to	13
give	in	to	12
give	it	to	12
give	this	to	12
go	ahead	and	13
go	back	to	13
go	into	the	11
go	talk	to	13
go	there	by	12
go	to	bed	12
go	to	the	14
go	with	you	11
goal	is	to	12
goes	to	the	12
going	back	to	12
going	to	be	13
going	to	do	12
going	to	the	12
good	care	of	13
good	idea	to	12
good	on	you	12
good	place	to	13
good	use	of	12
good	way	to	13
got	into	the	11
got	lost	in	12
got	nothing	to	12
got	off	the	12
got	on	the	12
got	out	of	14
got	rid	of	13
got	stuck	in	12
got	tired	of	12
got	used	to	13
gotten	used	to	13
great	deal	of	12
great	way	to	12
grew	up	in	12
had	enough	of	11
had	nothing	to	12
had	plenty	of	12
had	time	to	12
had	to	do	12
half	of	the	12
happened	to	me	11
happy	to	see	11
hard	for	me	12
has	his	own	11
has	lots	of	13
has	nothing	to	13
has	plenty	of	12
has	their	own	12
has	to	be	12
has	told	me	12
have	a	lot	12
have	access	to	13
have	all	the	11
have	anything	to	13
have	faith	in	12
have	lots	of	13
have	nothing	to	13
have	plenty	of	13
have	something	to	12
have	time	for	11
have	time	to	13
have	to	be	12
have	to	do	13
have	to	go	12
he	admitted	he	11
he	asked	me	12
he	began	to	12
he	came	to	11
he	decided	to	13
he	did	not	12
he	does	not	12
he	ended	up	12
he	entered	the	12
he	forgot	to	12
he	gave	me	12
he	goes	to	12
he	going	to	12
he	had	to	12
he	is	not	12
he	knows	how	11
he	left	his	11
he	left	the	11
he	likes	to	12
he	lives	in	12
he	lost	his	12
he	managed	to	13
he	must	be	12
he	needed	to	12
he	needs	to	13
he	opened	the	12
he	ought	to	13
he	picked	up	12
he	plans	to	12
he	put	his	12
he	refused	to	13
he	refuses	to	13
he	said	he	13
he	says	he	13
he	seems	to	12
he	tends	to	12
he	thought	he	11
he	told	me	14
he	tried	to	14
he	used	to	13
he	want	to	12
he	wanted	to	14
he	wants	to	14
he	went	to	12
he	woke	up	12
he'd	like	to	12
he's	afraid	of	12
he's	going	to	14
he's	good	at	12
he's	looking	for	12
he's	trying	to	13
headed	to	the	12
hell	out	of	12
help	if	you	12
help	yourself	to	13
her	in	the	11
her	not	to	13
her	on	the	12
her	out	of	12
here	in	the	12
hid	in	the	12
him	at	the	11
him	in	the	12
him	not	to	13
him	on	the	12
him	out	of	12
him	when	he	12
himself	in	the	11
his	best	to	11
his	or	her	12
his	way	to	11
hole	in	the	12
home	all	day	12
hope	no	one	13
hope	that	you	11
hope	we	can	11
hours	a	day	13
how	are	you	12
how	can	we	12
how	can	you	13
how	could	you	12
how	dare	you	13
how	did	you	14
how	do	you	15
how	far	is	11
how	often	do	14
how	old	is	12
how	to	do	12
how	would	you	13
hurt	in	the	12
i	advise	you	13
i	am	not	12
i	apologize	for	12
i	asked	him	11
i	assure	you	12
i	began	to	12
i	decided	to	13
i	did	not	12
i	do	not	13
i	find	it	11
i	forgot	to	13
i	go	to	12
i	grew	up	13
i	had	to	12
i	have	no	12
i	have	to	13
i	hope	you	12
i	intend	to	14
i	kind	of	13
i	knew	you	11
i	know	you	12
i	left	my	12
i	like	to	12
i	listen	to	12
i	listened	to	12
i	live	in	12
i	lost	my	12
i	managed	to	13
i	met	him	11
i	need	to	14
i	opened	the	12
i	ought	to	12
i	plan	to	13
i	prefer	to	11
i	refuse	to	13
i	seem	to	13
i	spent	the	12
i	suggest	you	12
i	tend	to	12
i	thank	you	12
i	think	we	12
i	think	you	12
i	thought	you	13
i	told	you	12
i	tried	to	14
i	try	to	13
i	used	to	14
i	waited	for	12
i	want	to	15
i	want	you	12
i	wanted	to	14
i	went	to	13
i	wish	you	12
i	woke	up	13
i	won't	be	12
i	wonder	if	12
i'd	advise	you	12
i'd	like	to	15
i'd	love	to	13
i'll	call	you	12
i'll	give	you	13
i'll	have	to	12
i'll	help	you	13
i'll	lend	you	12
i'll	let	you	13
i'll	meet	you	12
i'll	see	you	12
i'll	show	you	13
i'll	teach	you	12
i'll	tell	you	12
i'll	try	to	13
i'm	about	to	12
i'm	allergic	to	13
i'm	beginning	to	13
i'm	fed	up	13
i'm	glad	you	11
i'm	going	to	15
i'm	good	at	12
i'm	here	to	12
i'm	interested	in	13
i'm	kind	of	13
i'm	looking	for	13
i'm	one	of	12
i'm	out	of	12
i'm	planning	to	12
i'm	proud	of	12
i'm	ready	to	12
i'm	sick	of	12
i'm	starting	to	13
i'm	supposed	to	13
i'm	the	one	12
i'm	tired	of	14
i'm	trying	to	14
i'm	used	to	13
i'm	waiting	for	13
i'm	willing	to	13
i've	come	to	12
i've	decided	to	13
i've	got	to	12
i've	told	you	12
idea	to	do	11
if	you're	not	11
important	part	of	12
important	role	in	12
in	addition	to	12
in	case	of	12
in	charge	of	12
in	favor	of	13
in	front	of	15
in	need	of	12
in	order	to	14
in	search	of	13
in	spite	of	14
in	store	for	12
in	terms	of	13
in	through	the	12
in	time	for	12
in	vain	to	12
injured	in	the	12
introduce	me	to	12
introduce	you	to	13
invited	me	to	12
is	able	to	13
is	about	to	12
is	afraid	of	13
is	anything	but	12
is	apt	to	12
is	at	the	11
is	bad	for	12
is	based	on	13
is	beginning	to	13
is	bound	to	12
is	capable	of	13
is	close	to	12
is	composed	of	12
is	difficult	to	13
is	easy	to	13
is	equal	to	13
is	essential	for	11
is	expected	to	12
is	famous	for	13
is	fond	of	12
is	full	of	14
is	going	to	14
is	good	for	12
is	hard	to	12
is	important	to	12
is	impossible	to	12
is	in	the	13
is	interested	in	13
is	kind	of	12
is	known	for	12
is	likely	to	13
is	listening	to	12
is	looking	for	12
is	made	of	12
is	near	the	12
is	next	to	12
is	on	the	13
is	one	of	14
is	out	of	13
is	part	of	13
is	proud	of	13
is	ready	to	12
is	responsible	for	13
is	said	to	12
is	similar	to	13
is	starting	to	13
is	subject	to	12
is	supposed	to	13
is	surrounded	by	13
is	there	any	11
is	trying	to	13
is	unable	to	13
is	up	to	12
is	used	to	12
is	waiting	for	13
isn't	easy	to	12
isn't	going	to	14
isn't	likely	to	13
isn't	supposed	to	13
it	back	to	11
it	began	to	13
it	can	be	12
it	can't	be	12
it	comes	to	13
it	could	be	12
it	depends	on	13
it	difficult	to	13
it	does	not	12
it	going	to	12
it	hard	to	13
it	if	you	12
it	in	the	12
it	is	not	12
it	may	be	11
it	might	be	12
it	must	be	13
it	on	the	11
it	or	not	13
it	out	of	11
it	possible	to	12
it	safe	to	12
it	should	be	13
it	started	to	11
it	take	to	12
it	take	you	11
it	that	way	12
it	this	way	12
it	to	me	11
it	to	the	11
it	took	me	12
it	turned	out	12
it	used	to	14
it	will	be	12
it	won't	be	12
it	would	be	14
it	wouldn't	be	12
it's	best	to	12
it's	better	to	12
it's	dangerous	to	12
it's	difficult	to	13
it's	easier	to	12
it's	easy	to	13
it's	fun	to	12
it's	going	to	15
it's	good	to	12
it's	hard	to	14
it's	important	to	13
it's	impossible	to	12
it's	kind	of	13
it's	nice	to	12
it's	one	of	12
it's	safe	to	12
it's	starting	to	12
it's	supposed	to	13
it's	time	for	12
it's	time	to	13
it's	up	to	13
job	is	to	12
jumped	into	the	12
jumped	out	of	13
just	about	to	12
just	around	the	12
just	going	to	13
just	have	to	13
just	let	me	11
just	need	to	12
just	tell	me	12
just	trying	to	14
just	want	to	13
just	wanted	to	13
keep	an	eye	13
keys	on	the	12
kicked	out	of	13
killed	in	the	12
kind	as	to	12
kind	enough	to	13
knew	how	to	13
knew	it	was	12
knock	on	the	12
knocked	on	the	13
knocking	on	the	12
know	a	lot	11
know	how	to	14
know	that	you	13
know	what	to	12
know	why	you	11
knows	how	to	14
language	do	you	12
large	amount	of	13
large	number	of	13
last	one	to	12
last	time	you	14
layla	wanted	to	12
leader	of	the	12
learn	how	to	14
learned	a	lot	12
learned	how	to	13
learning	how	to	13
left	in	the	12
let	go	of	13
let's	find	out	11
let's	try	to	12
life	would	be	12
light	in	the	12
like	going	to	12
like	he	was	13
like	listening	to	13
like	me	to	13
like	she	was	13
like	you	to	12
likely	to	be	11
listen	to	me	11
listened	to	the	11
listening	to	the	11
live	in	the	12
live	up	to	13
lives	in	the	11
living	in	the	11
long	are	you	12
long	as	you	12
long	did	it	12
long	do	you	13
long	does	it	13
long	have	you	14
long	time	ago	12
long	time	to	11
long	were	you	12
look	at	the	12
look	down	on	12
look	forward	to	13
looked	as	if	12
looked	at	the	12
looked	like	he	11
looked	like	you	11
looked	out	the	12
looking	forward	to	14
looks	as	if	12
lost	in	the	12
lost	sight	of	12
lying	on	the	13
made	fun	of	13
made	out	of	12
make	fun	of	13
make	sure	you	12
make	use	of	13
making	fun	of	13
man	in	the	12
many	kinds	of	12
many	of	the	11
matter	to	me	12
may	not	be	12
me	are	you	12
me	aren't	you	13
me	give	you	13
me	he	was	12
me	help	you	12
me	how	to	13
me	if	you	12
me	in	the	12
me	not	to	13
me	on	the	12
me	out	of	12
me	she	was	12
me	show	you	13
me	something	to	11
me	talk	to	12
me	tell	you	13
me	that	he	12
me	that	she	12
me	to	do	12
me	want	to	13
me	what	you	12
me	when	you	11
me	why	you	12
means	a	lot	12
member	of	the	12
members	of	the	12
mennad	needs	to	12
mennad	wanted	to	13
middle	of	the	13
might	not	be	12
might	want	to	13
mind	telling	me	12
money	can't	buy	12
money	did	you	12
money	do	you	13
money	in	the	11
money	to	buy	12
more	likely	to	12
most	of	the	12
mother	in	law	12
much	as	you	11
much	did	you	12
much	do	you	13
music	do	you	13
my	brother	is	11
my	father	is	12
my	hobby	is	13
my	house	is	12
my	mother	is	11
my	sister	is	11
my	turn	to	12
name	of	the	12
name	on	the	12
need	me	to	12
need	someone	to	12
need	to	be	12
need	to	do	12
need	to	get	12
need	you	to	13
needed	to	do	12
needs	to	be	12
never	give	up	12
never	going	to	13
never	occurred	to	13
never	seem	to	13
never	told	me	12
never	want	to	13
never	wanted	to	12
new	pair	of	13
next	to	the	12
nice	of	you	13
no	choice	but	13
no	desire	to	13
no	intention	of	13
no	match	for	12
no	matter	how	12
no	need	to	13
no	point	in	13
no	reason	to	13
no	right	to	13
no	sign	of	13
no	sooner	had	12
no	time	to	12
no	way	to	11
nobody	wanted	to	13
nobody	wants	to	13
not	able	to	13
not	accustomed	to	12
not	afraid	of	13
not	allowed	to	13
not	at	all	12
not	easy	to	13
not	going	to	15
not	good	at	11
not	in	the	12
not	interested	in	14
not	likely	to	13
not	on	the	11
not	possible	to	12
not	proud	of	12
not	ready	to	12
not	supposed	to	14
not	to	do	12
not	trying	to	13
not	used	to	14
not	want	to	13
not	willing	to	13
nothing	left	to	12
nothing	to	do	12
now	isn't	he	11
o'clock	in	the	13
occurred	to	me	12
of	all	the	11
of	thousands	of	13
of	work	to	11
of	you	to	12
off	at	the	12
off	in	the	11
often	do	you	14
oil	and	gas	12
old	enough	to	14
old	were	you	12
older	than	me	11
on	account	of	13
on	behalf	of	13
on	top	of	14
once	and	for	12
one	by	one	13
one	in	the	11
one	of	my	12
one	of	the	13
one	seems	to	12
one	wants	to	13
one's	going	to	12
only	a	few	12
only	going	to	12
only	one	who	13
only	person	who	12
only	way	to	12
or	are	you	12
other	side	of	14
ought	not	to	12
ought	to	do	11
out	how	to	13
out	in	the	12
out	into	the	12
out	of	the	13
out	on	the	11
out	to	be	12
over	to	the	11
pain	in	my	11
parked	his	car	12
part	in	the	12
part	of	the	13
part	time	job	11
parts	of	the	12
pass	me	the	13
pay	attention	to	13
people	at	the	12
people	in	the	13
people	on	the	12
people	tend	to	13
people	used	to	12
people	want	to	12
permission	to	do	11
permitted	to	do	12
person	in	the	12
pick	him	up	13
pick	it	up	12
pick	me	up	13
pick	you	up	13
picked	up	the	11
place	at	the	12
place	in	the	12
plan	to	do	11
planning	to	do	12
play	hide	and	12
play	in	the	12
playing	in	the	13
playing	on	the	12
please	call	me	12
please	close	the	12
please	give	me	13
please	help	me	12
please	lend	me	12
please	let	me	13
please	show	me	13
please	tell	me	14
prefer	not	to	13
present	at	the	12
pretend	to	be	12
pretended	not	to	13
pretended	to	be	12
pretending	to	be	12
probably	going	to	13
promise	not	to	13
promised	not	to	13
proved	to	be	13
put	an	end	12
put	out	the	12
put	sugar	in	12
quit	her	job	12
quit	his	job	13
ran	back	to	12
ran	down	the	12
ran	into	the	11
ran	out	of	13
ran	to	the	12
read	between	the	12
ready	to	go	11
really	going	to	13
really	have	to	12
really	need	to	13
really	proud	of	12
really	want	to	14
really	wanted	to	13
really	wants	to	12
reason	not	to	12
reminds	me	of	13
rest	of	the	12
returned	to	the	12
right	at	the	12
right	next	to	12
right	thing	to	12
run	out	of	13
run	over	by	12
running	out	of	13
rushed	to	the	12
said	he	was	12
said	it	was	11
said	she	was	12
said	that	he	13
said	that	she	12
said	to	be	11
same	age	as	13
sami	and	his	12
sami	decided	to	13
sami	ended	up	12
sami	grew	up	12
sami	lived	in	12
sami	lives	in	12
sami	lost	his	12
sami	needed	to	12
sami	needs	to	13
sami	put	the	12
sami	tried	to	13
sami	used	to	12
sami	wanted	to	14
sami	wants	to	13
sami	went	to	13
sami	woke	up	12
sami's	body	was	12
sat	at	the	12
sat	in	the	12
sat	next	to	13
sat	on	the	12
satisfied	with	the	11
say	goodbye	to	12
say	hello	to	13
say	no	to	12
say	thank	you	13
scene	of	the	12
see	in	the	12
see	to	it	12
seem	to	be	13
seemed	to	be	12
seems	to	be	13
seen	in	the	12
set	fire	to	13
she	admitted	she	12
she	advised	him	13
she	asked	him	11
she	asked	me	11
she	began	to	12
she	decided	to	13
she	did	not	11
she	does	not	12
she	gave	me	11
she	goes	to	12
she	had	to	11
she	likes	to	11
she	lost	her	12
she	managed	to	13
she	needs	to	12
she	ought	to	13
she	put	her	12
she	refused	to	13
she	said	she	13
she	says	she	13
she	seems	to	12
she	told	me	14
she	tried	to	13
she	used	to	13
she	want	to	12
she	wanted	to	13
she	wants	to	14
she	went	to	12
she's	going	to	13
she's	good	at	12
she's	trying	to	12
should	talk	to	12
should	try	to	12
show	it	to	12
show	you	how	11
side	of	the	14
singing	in	the	12
sit	in	the	13
sit	next	to	13
sit	on	the	12
sitting	at	the	11
sitting	in	the	12
sitting	next	to	13
sitting	on	the	13
six	in	the	13
sleep	on	the	11
sleeping	on	the	12
slept	on	the	12
so	as	not	11
so	as	to	11
so	easy	to	12
so	kind	as	12
so	nice	to	12
so	proud	of	12
some	fresh	air	12
some	kind	of	14
some	of	the	12
some	sort	of	13
someone	stole	my	12
something	in	the	11
something	to	eat	12
sort	it	out	12
speak	ill	of	13
spend	a	lot	12
spends	a	lot	12
spent	a	lot	12
spent	most	of	12
standing	at	the	13
standing	in	the	12
standing	on	the	12
stars	in	the	12
stay	out	of	13
stayed	in	the	11
stepped	out	of	12
still	looking	for	12
still	need	to	12
still	on	the	11
still	trying	to	13
still	waiting	for	12
still	want	to	12
stormed	out	of	12
straight	to	the	11
strong	enough	to	13
stuck	in	the	12
such	thing	as	13
suggest	that	you	12
suggested	that	we	12
supposed	to	be	12
supposed	to	do	12
sure	this	is	12
surface	of	the	12
surprised	at	the	12
surprised	to	see	11
swim	across	the	12
swim	in	the	12
swimming	in	the	13
t	want	to	13
take	advantage	of	13
take	care	of	15
take	me	to	11
take	out	the	12
take	part	in	13
take	you	to	12
taken	care	of	13
taken	to	the	11
takes	care	of	13
taking	care	of	14
talk	about	it	12
talk	to	her	12
talk	to	him	12
talk	to	me	11
talk	to	you	12
teach	me	how	12
teach	you	how	11
tempted	to	do	12
than	that	one	12
thank	you	for	14
that	aren't	you	13
that	can	be	11
that	can't	be	12
that	did	you	12
that	do	you	12
that	don't	you	12
that	every	day	11
that	for	me	11
that	for	you	12
that	he	was	13
that	if	you	12
that	in	the	11
that	it	was	12
that	kind	of	14
that	might	be	11
that	must	be	12
that	need	to	12
that	needs	to	13
that	no	one	13
that	or	not	13
that	part	of	12
that	right	now	13
that	she	was	13
that	sort	of	13
that	supposed	to	13
that	that	was	11
that	this	is	12
that	type	of	12
that	what	you	12
that	would	be	13
that	you'd	be	11
that's	going	to	14
that's	kind	of	12
the	ability	to	13
the	absence	of	13
the	age	of	14
the	amount	of	12
the	art	of	12
the	back	of	12
the	basis	of	12
the	beauty	of	12
the	beginning	of	13
the	bottom	of	13
the	brink	of	12
the	cat	is	11
the	cause	of	13
the	center	of	13
the	centre	of	13
the	chance	to	13
the	children	are	11
the	color	of	12
the	concept	of	12
the	cost	of	13
the	courage	to	13
the	course	of	12
the	death	of	12
the	development	of	12
the	direction	of	12
the	edge	of	13
the	effects	of	12
the	end	of	14
the	essence	of	12
the	existence	of	13
the	face	of	13
the	fear	of	12
the	foot	of	12
the	foundation	of	12
the	habit	of	13
the	hands	of	12
the	head	of	12
the	history	of	12
the	idea	of	12
the	impact	of	12
the	importance	of	13
the	key	to	12
the	kind	of	13
the	lack	of	13
the	leader	of	12
the	length	of	12
the	life	of	12
the	lives	of	13
the	loss	of	12
the	love	of	12
the	majority	of	12
the	meaning	of	13
the	mercy	of	12
the	middle	of	14
the	midst	of	12
the	naked	eye	12
the	name	of	14
the	names	of	12
the	need	to	12
the	number	of	13
the	old	man	12
the	one	who	14
the	ones	who	12
the	only	one	13
the	opportunity	to	12
the	opposite	of	11
the	owner	of	13
the	parking	lot	13
the	point	of	12
the	possibility	of	12
the	power	of	11
the	presence	of	13
the	price	of	12
the	problem	is	12
the	process	of	12
the	purpose	of	13
the	quality	of	12
the	question	is	12
the	rest	of	14
the	result	of	12
the	right	to	12
the	risk	of	13
the	role	of	12
the	sake	of	13
the	scent	of	13
the	shape	of	12
the	side	of	13
the	sight	of	13
the	situation	is	11
the	size	of	13
the	smell	of	13
the	sound	of	13
the	source	of	12
the	spread	of	13
the	start	of	13
the	study	of	12
the	sum	of	12
the	sun	is	11
the	surface	of	12
the	taste	of	12
the	thought	of	12
the	time	to	11
the	tip	of	12
the	title	of	12
the	top	of	13
the	two	of	11
the	type	of	12
the	urge	to	13
the	use	of	13
the	value	of	13
the	verge	of	13
the	warmth	of	12
the	way	to	12
the	way	you	12
the	weather	is	12
the	weight	of	13
the	world	is	12
their	job	is	12
them	not	to	12
there	are	no	12
there	can	be	12
there	is	no	13
there	may	be	12
there	must	be	13
there	seems	to	13
there	should	be	13
there	used	to	13
there	was	no	12
there	were	no	11
there	will	be	13
there	won't	be	12
there	would	be	13
there's	only	one	12
these	figs	are	12
these	kinds	of	13
they	agreed	to	12
they	decided	to	13
they	did	not	11
they	going	to	13
they	had	to	11
they	live	in	12
they	need	to	12
they	ought	to	13
they	plan	to	12
they	refused	to	13
they	told	me	15
they	tried	to	13
they	used	to	13
they	want	to	13
they	wanted	to	13
they	went	to	11
they'd	like	to	12
they're	going	to	14
they're	trying	to	13
thing	to	do	13
things	do	you	12
things	to	do	12
things	turned	out	13
think	about	it	12
think	it'll	be	12
think	that	we	12
think	that	you	12
think	this	is	13
think	you	can	11
think	you'd	be	11
thirteen	years	old	12
this	book	is	12
this	building	is	11
this	car	is	11
this	dog	is	11
this	for	me	11
this	going	to	12
this	house	is	11
this	is	my	12
this	is	the	12
this	kind	of	14
this	man	is	11
this	movie	is	12
this	must	be	12
this	one	is	11
this	part	of	13
this	place	is	12
this	right	now	12
this	sort	of	13
this	time	of	11
this	type	of	13
those	kinds	of	13
thought	he	was	12
thought	it	was	13
thought	she	was	11
thought	that	you	13
three	hours	to	11
three	years	ago	12
time	are	you	12
time	did	you	12
time	do	you	14
time	does	the	12
time	for	me	11
time	that	you	11
